"age","city","occupation","gender","income"
35,"Pécs","Accountant","Female",279310.374086797
50,"Szeged","Nurse","Male",486768.121663865
37,"Szeged","Nurse","Male",381013.519939617
33,"Debrecen","Software Developer","Male",404354.22639094
25,"Miskolc","Nurse","Male",150282.430842231
28,"Eger","Teacher","Female",188600.270870401
36,"Győr","Accountant","Male",317515.134410842
40,"Debrecen","Driver","Male",429194.434522728
46,"Debrecen","Teacher","Male",477195.375516192
39,"Debrecen","Engineer","Female",435925.209755681
55,"Debrecen","Nurse","Male",485159.004700388
25,"Győr","Teacher","Male",219233.401575661
47,"Pécs","Nurse","Male",423641.173143936
51,"Győr","Nurse","Male",522161.661906666
46,"Szombathely","Sales Representative","Female",331536.713143839
38,"Szeged","Accountant","Male",457280.238468987
34,"Budapest","Accountant","Male",373668.153187004
23,"Debrecen","Doctor","Male",238379.505907254
21,"Budapest","Sales Representative","Female",189939.44589007
48,"Pécs","Teacher","Male",411873.300109896
36,"Miskolc","Accountant","Female",290005.439458452
22,"Miskolc","Engineer","Male",143397.185746011
46,"Budapest","Sales Representative","Male",408109.750398569
49,"Pécs","Accountant","Female",366974.781755748
14,"Budapest","Software Developer","Male",0
62,"Budapest","Engineer","Male",704360.599111415
55,"Győr","Teacher","Female",559536.795790875
25,"Eger","Doctor","Male",254136.915897885
30,"Budapest","Manager","Female",369286.433295908
43,"Eger","Manager","Male",373386.621893131
44,"Debrecen","Nurse","Male",465841.456629923
26,"Budapest","Chef","Male",299540.005514735
32,"Budapest","Sales Representative","Female",387369.466625671
77,"Debrecen","Sales Representative","Male",21364.9825189816
51,"Debrecen","Software Developer","Female",601029.413509843
57,"Budapest","Sales Representative","Male",545146.370396127
30,"Miskolc","Accountant","Female",262439.498298337
36,"Szombathely","Engineer","Female",314525.282518433
24,"Budapest","Accountant","Female",294397.963871151
44,"Miskolc","Nurse","Female",362327.79626772
39,"Eger","Engineer","Female",384158.985055832
68,"Szeged","Driver","Female",609717.159559044
36,"Budapest","Nurse","Female",384015.172509505
40,"Budapest","Sales Representative","Male",431761.434537043
29,"Szeged","Driver","Male",253704.435952892
43,"Eger","Nurse","Female",437015.00129558
31,"Szombathely","Nurse","Female",211842.408091591
28,"Pécs","Software Developer","Male",355729.885133276
39,"Budapest","Accountant","Female",387416.92952575
29,"Miskolc","Teacher","Female",210619.611130262
30,"Budapest","Software Developer","Female",411479.248841422
46,"Eger","Sales Representative","Male",398493.204709345
53,"Pécs","Manager","Female",533855.09216039
50,"Szeged","Teacher","Male",575474.760729405
40,"Budapest","Sales Representative","Female",415107.769758164
41,"Budapest","Engineer","Female",430930.358846262
31,"Szeged","Sales Representative","Female",262391.870610296
44,"Budapest","Manager","Female",539605.388786908
52,"Budapest","Nurse","Female",502134.219446891
28,"Budapest","Sales Representative","Male",317111.229578587
52,"Miskolc","Sales Representative","Female",375179.960543685
32,"Budapest","Software Developer","Male",467107.355595715
45,"Szeged","Manager","Male",646174.520367687
23,"Budapest","Engineer","Female",201546.802637001
42,"Budapest","Chef","Male",412508.0798037
56,"Budapest","Manager","Male",619719.611707531
39,"Pécs","Nurse","Male",324680.074176597
21,"Budapest","Accountant","Male",309983.131866948
60,"Budapest","Nurse","Male",677201.665653345
30,"Miskolc","Chef","Male",205923.859877673
28,"Győr","Software Developer","Male",224671.584160745
33,"Budapest","Nurse","Male",432875.15454871
28,"Budapest","Manager","Female",358843.03708296
42,"Szeged","Doctor","Female",524846.268698479
44,"Pécs","Teacher","Female",347484.356788167
36,"Budapest","Sales Representative","Male",386034.541277103
50,"Pécs","Software Developer","Female",536075.710128581
45,"Szombathely","Software Developer","Female",539547.783351632
25,"Eger","Manager","Male",234865.890525608
48,"Budapest","Accountant","Female",459038.574360619
24,"Budapest","Chef","Female",233017.537617164
39,"Pécs","Nurse","Female",265224.705798717
37,"Miskolc","Doctor","Male",347939.940033304
30,"Debrecen","Accountant","Female",295819.884852623
54,"Budapest","Software Developer","Female",658902.340749447
40,"Budapest","Teacher","Female",359917.561302982
46,"Szombathely","Software Developer","Male",506012.859323222
39,"Miskolc","Nurse","Female",376221.369214387
29,"Miskolc","Manager","Male",297067.193755672
47,"Szombathely","Sales Representative","Male",360089.543695693
30,"Debrecen","Sales Representative","Female",295594.468502072
50,"Debrecen","Teacher","Female",538221.516061447
69,"Pécs","Doctor","Male",606488.024423415
44,"Miskolc","Nurse","Male",410431.039305168
48,"Miskolc","Teacher","Male",389816.106408473
45,"Debrecen","Nurse","Male",362500.740427604
55,"Szeged","Engineer","Male",587918.331957922
25,"Szeged","Sales Representative","Female",243572.126744026
29,"Szombathely","Sales Representative","Male",295380.183985822
41,"Debrecen","Sales Representative","Female",373106.564930237
39,"Budapest","Chef","Male",350832.814291934
26,"Budapest","Sales Representative","Female",189064.313627442
19,"Budapest","Teacher","Female",250064.046396895
34,"Budapest","Doctor","Female",436249.869921661
60,"Budapest","Sales Representative","Male",554359.073632783
67,"Szeged","Sales Representative","Male",617647.474627703
50,"Győr","Sales Representative","Female",381558.992746134
21,"Budapest","Software Developer","Male",399566.465065328
49,"Pécs","Accountant","Male",436406.768989036
34,"Miskolc","Nurse","Male",228515.816379898
42,"Budapest","Teacher","Male",520568.840854356
48,"Debrecen","Driver","Female",531552.940775533
60,"Debrecen","Sales Representative","Female",578599.382516018
42,"Budapest","Accountant","Female",498118.752037026
32,"Budapest","Sales Representative","Female",346660.558184824
49,"Budapest","Sales Representative","Male",544711.822210228
50,"Budapest","Sales Representative","Male",512631.811386899
51,"Budapest","Engineer","Male",599024.041846468
54,"Miskolc","Software Developer","Female",526751.004489066
43,"Budapest","Chef","Female",394781.025115079
29,"Budapest","Nurse","Male",357775.079951986
42,"Budapest","Nurse","Female",433955.798833194
19,"Győr","Accountant","Male",58688.2219973922
54,"Miskolc","Engineer","Male",531854.382221597
46,"Miskolc","Accountant","Male",455373.088097189
48,"Budapest","Teacher","Female",499726.026227269
42,"Győr","Sales Representative","Female",363272.275571148
11,"Budapest","Sales Representative","Male",0
33,"Szombathely","Sales Representative","Male",244561.995174094
51,"Szeged","Sales Representative","Male",432998.472872052
37,"Győr","Accountant","Male",323157.829038468
50,"Szeged","Manager","Male",565975.56011469
29,"Budapest","Teacher","Male",324581.255855426
43,"Budapest","Driver","Male",488243.694948228
33,"Budapest","Software Developer","Male",493973.089696149
32,"Szeged","Teacher","Male",326977.012411244
38,"Budapest","Nurse","Male",382402.68461246
61,"Debrecen","Accountant","Male",506469.558337722
42,"Budapest","Sales Representative","Female",369903.798298771
43,"Eger","Teacher","Male",344257.409762826
59,"Debrecen","Engineer","Female",534699.821709724
37,"Debrecen","Engineer","Female",357859.314321225
46,"Szeged","Teacher","Male",459631.003351284
31,"Budapest","Chef","Female",331545.06145442
50,"Szeged","Accountant","Female",532149.973687934
24,"Pécs","Chef","Female",109637.574498464
39,"Szombathely","Sales Representative","Male",370700.345022342
54,"Pécs","Chef","Female",358868.213362849
56,"Eger","Sales Representative","Female",383355.247490099
39,"Pécs","Accountant","Male",355150.986272893
11,"Szeged","Accountant","Female",0
60,"Győr","Driver","Male",437197.862543525
33,"Szombathely","Nurse","Female",296370.480564325
49,"Budapest","Sales Representative","Female",494669.742655166
20,"Eger","Engineer","Female",195695.135381882
35,"Miskolc","Teacher","Male",319241.514564165
60,"Budapest","Nurse","Male",655431.066762593
44,"Budapest","Teacher","Male",509306.594524082
44,"Szombathely","Sales Representative","Female",409369.733584132
51,"Debrecen","Nurse","Male",448149.73135654
24,"Budapest","Teacher","Male",298182.685590052
40,"Szeged","Driver","Female",382685.815279452
46,"Miskolc","Sales Representative","Female",300401.977653238
54,"Debrecen","Teacher","Female",527811.314459881
30,"Győr","Engineer","Female",242387.336172825
43,"Budapest","Manager","Male",581262.93476528
48,"Budapest","Doctor","Male",629899.597914624
85,"Budapest","Manager","Male",106483.222331002
59,"Budapest","Nurse","Female",536547.9176787
12,"Budapest","Teacher","Female",0
40,"Pécs","Manager","Male",441045.471739943
42,"Szombathely","Sales Representative","Male",273085.608962675
50,"Budapest","Engineer","Male",582274.133385142
32,"Budapest","Engineer","Female",441236.901214068
52,"Budapest","Engineer","Male",550196.627661907
32,"Budapest","Sales Representative","Female",341978.090521395
39,"Eger","Accountant","Male",387712.765719652
47,"Győr","Accountant","Female",446797.126861337
33,"Miskolc","Manager","Male",291066.681326139
41,"Budapest","Sales Representative","Male",440635.508874614
59,"Eger","Accountant","Female",555159.340446817
34,"Debrecen","Teacher","Female",304332.50873983
26,"Budapest","Doctor","Female",376376.924017366
49,"Eger","Nurse","Male",483584.343183555
31,"Budapest","Engineer","Female",300087.422269866
37,"Budapest","Teacher","Male",359225.605616628
46,"Debrecen","Sales Representative","Male",474955.617144825
46,"Budapest","Engineer","Female",533670.139133021
54,"Pécs","Software Developer","Female",447264.73007078
32,"Debrecen","Chef","Female",288913.95752303
36,"Szeged","Accountant","Male",355204.563085453
32,"Győr","Driver","Male",209437.286597987
38,"Szeged","Teacher","Female",415879.956244849
64,"Pécs","Sales Representative","Male",491710.672684115
39,"Budapest","Software Developer","Male",520906.173590498
40,"Szombathely","Doctor","Female",498036.19010622
46,"Debrecen","Doctor","Male",486797.049976793
25,"Szeged","Accountant","Male",265619.095182963
51,"Budapest","Doctor","Female",668974.321497406
39,"Miskolc","Nurse","Female",307908.514492144
32,"Szeged","Manager","Female",328108.361067309
44,"Miskolc","Engineer","Male",477563.364717719
38,"Pécs","Nurse","Male",409302.681212281
38,"Szombathely","Accountant","Male",304478.304125425
39,"Debrecen","Nurse","Female",293149.203787434
59,"Szeged","Teacher","Female",513271.136060103
33,"Miskolc","Nurse","Female",241401.387532074
51,"Miskolc","Teacher","Male",435481.739922999
42,"Szombathely","Sales Representative","Female",239075.153457682
37,"Szeged","Nurse","Male",428670.592198459
32,"Budapest","Driver","Female",375198.405055135
36,"Győr","Sales Representative","Male",329329.238118788
37,"Debrecen","Software Developer","Female",430905.527319516
53,"Pécs","Manager","Male",473826.875968169
31,"Szombathely","Accountant","Female",290447.93861822
60,"Debrecen","Software Developer","Male",743322.972078649
38,"Pécs","Software Developer","Female",461168.235225951
32,"Budapest","Nurse","Male",397311.010839235
32,"Miskolc","Nurse","Female",230062.564669026
42,"Budapest","Software Developer","Male",576813.098690155
61,"Budapest","Chef","Female",525892.184958533
37,"Budapest","Accountant","Female",403487.924672099
39,"Budapest","Teacher","Male",414349.542199519
42,"Budapest","Software Developer","Female",670480.649735919
41,"Budapest","Engineer","Male",550792.245266302
31,"Debrecen","Driver","Male",282141.01514342
52,"Budapest","Sales Representative","Male",565820.031443918
25,"Budapest","Sales Representative","Male",208956.886597045
28,"Budapest","Teacher","Female",332075.561660105
35,"Budapest","Accountant","Male",404203.016093599
37,"Debrecen","Accountant","Female",366118.56993764
53,"Eger","Engineer","Female",476844.075913951
33,"Szeged","Accountant","Female",324523.273604338
38,"Pécs","Sales Representative","Female",257202.83498497
36,"Szeged","Engineer","Male",446814.049033442
59,"Szeged","Teacher","Male",614758.802121271
57,"Budapest","Sales Representative","Male",483343.348260543
27,"Miskolc","Accountant","Female",183645.995886636
45,"Győr","Teacher","Male",493243.502940679
24,"Szeged","Doctor","Female",342986.595444274
30,"Szeged","Accountant","Male",312467.944786666
33,"Szeged","Nurse","Female",310771.54225124
30,"Pécs","Teacher","Female",264647.652234828
43,"Debrecen","Sales Representative","Male",416611.333839697
36,"Debrecen","Teacher","Male",337515.804130472
44,"Győr","Software Developer","Male",431691.741899038
55,"Szeged","Sales Representative","Male",485809.80255273
54,"Győr","Nurse","Male",538778.530430408
15,"Eger","Manager","Male",0
37,"Eger","Accountant","Female",361449.678806942
46,"Budapest","Software Developer","Male",641401.226981736
54,"Győr","Nurse","Male",579151.022968953
33,"Debrecen","Sales Representative","Female",350284.977496819
42,"Eger","Nurse","Male",394516.970423641
60,"Szeged","Teacher","Male",623220.080610932
42,"Pécs","Software Developer","Male",500876.806255005
63,"Budapest","Sales Representative","Female",585346.523794238
13,"Eger","Sales Representative","Male",0
64,"Budapest","Engineer","Male",763983.151880736
12,"Miskolc","Accountant","Male",0
54,"Miskolc","Teacher","Male",571242.14610233
53,"Szeged","Sales Representative","Female",552050.155345473
35,"Debrecen","Accountant","Male",265389.868180925
36,"Miskolc","Accountant","Male",304946.021948375
44,"Budapest","Teacher","Male",456250.22347406
42,"Szombathely","Nurse","Female",281200.461382766
43,"Budapest","Nurse","Male",473241.205670488
56,"Miskolc","Nurse","Female",373135.469063967
43,"Miskolc","Accountant","Female",359514.710678434
15,"Győr","Engineer","Female",0
45,"Miskolc","Teacher","Male",447633.886865226
36,"Budapest","Teacher","Female",315919.238494665
50,"Debrecen","Accountant","Female",468411.307992045
30,"Debrecen","Nurse","Female",304371.260153497
37,"Szeged","Sales Representative","Male",284559.745498039
22,"Miskolc","Accountant","Male",198921.236270164
22,"Budapest","Teacher","Male",278434.159952533
19,"Debrecen","Driver","Male",88456.1622039404
40,"Győr","Sales Representative","Male",311192.132837918
7,"Szeged","Accountant","Male",0
55,"Győr","Nurse","Female",463084.56446149
32,"Pécs","Sales Representative","Male",289346.685052362
40,"Budapest","Engineer","Female",412526.115278406
54,"Győr","Sales Representative","Male",430026.503118205
44,"Budapest","Accountant","Male",505542.170779462
45,"Szeged","Nurse","Male",353766.047060161
32,"Debrecen","Sales Representative","Female",199871.210671507
